motivation_average,originality_average,score_total,motivation,originality
0.000145308,8.78E-05,3,0,0
0.468941774,0.199204097,6,0,0
0.999929547,0.977490425,8,1,1
0.9999277,0.999978423,8,1,1
0.999930382,0.404126464,8,1,0
0.250153508,0.466048556,5,0,0
0.000103538,0.499837972,5,0,0
0.503564351,0.279016713,5,1,0
0.00027074,0.664705447,8,0,1
0.999935031,0.707509883,5,1,1
0.002163005,0.166686426,5,0,0
0.799955283,0.666828522,5,1,1
0.999920209,0.500000346,3,1,1
0.300783565,0.285733825,6,0,0
0.500000595,0.333320898,5,1,0
0.000198793,0.000117058,8,0,0
0.999926805,0.53626684,6,1,1
0.593824059,0.332213686,6,1,0
0.600241205,0.549264297,3,1,1
0.054560404,0.999980032,8,0,1
0.999927282,2.43E-05,8,1,0
0.99992768,0.458469063,5,1,0
0.591532699,0.7485775,8,1,1
0.99984929,0.23934279,3,1,0
7.98E-05,0.521348723,5,0,1
0.685572335,0.252634915,5,1,0
0.000616194,0.125672008,8,0,0
0.999934077,0.973772466,8,1,1
0.333195106,0.333341687,6,0,0
0.999922514,0.500065517,8,1,1
0.999714673,0.340079654,6,1,0
0.999934971,0.999980927,6,1,1
0.9998824,0.49781132,5,1,0
0.999890089,0.00061114,8,1,0
0.999926686,0.458514649,8,1,0
0.666766935,0.210729981,6,1,0
0.988590598,0.220528593,5,1,0
0.000144865,0.635306315,6,0,1
0.250093097,0.431572251,5,0,0
0.998198211,0.62468752,6,1,1
0.998745203,0.500820133,6,1,1
0.99970299,0.999944568,3,1,1
0.999931931,0.999941468,3,1,1
0.333730801,0.34748406,5,0,0
0.999871224,0.748552795,3,1,1
0.666717609,0.125067483,3,1,0
0.999936104,0.525663326,6,1,1
0.499996086,0.334825264,6,0,0
0.474874973,0.480378507,8,0,0
0.999916553,0.666677388,8,1,1
0.000123363,0.500045165,8,0,1
0.499990682,0.428420505,8,0,0
9.33E-05,0.583457278,6,0,1
0.999574522,0.799867231,6,1,1
0.999937057,0.999949614,3,1,1
0.000104776,0.334793099,8,0,0
0.666673176,0.354334956,6,1,0
0.000362288,0.309279918,6,0,0
0.999929547,0.19999657,5,1,0
0.500037976,0.664723092,6,1,1
0.999799669,0.500001388,3,1,1
0.99129492,0.00137701,6,1,0
0.994470313,0.666469391,3,1,1
0.50001564,0.499988632,5,1,0
0.500010321,0.250052874,3,1,0
0.455554145,0.334314612,5,0,0
0.999856591,0.001062708,6,1,0
0.627250135,0.299658152,6,1,0
0.690930876,0.749831286,6,1,1
0.9999367,0.66666946,5,1,1
0.800707045,0.669126924,6,1,1
0.33474792,0.700031173,8,0,1
0.999933243,0.405773421,6,1,0
0.500694759,0.794120023,5,1,1
0.999933124,0.346410992,8,1,0
0.665562686,0.571801429,8,1,1
0.999926925,0.400630592,8,1,0
0.916973233,0.15297272,3,1,0
0.999928117,0.395486375,3,1,0
0.999901652,0.40000673,6,1,0
0.500089428,0.666735828,5,1,1
0.000161379,0.498444837,3,0,0
0.002001742,0.650005614,3,0,1
0.500177328,0.507654019,3,1,1
0.504765982,0.495580771,6,1,0
0.252111966,0.60626436,5,0,1
0.974097252,0.736559403,5,1,1
0.999917686,0.331123037,5,1,0
0.552577615,1.96E-05,5,1,0
0.000838222,0.25000964,5,0,0
0.999907136,0.954665512,6,1,1
0.50011441,0.664126116,5,1,1
0.325177892,0.134990279,3,0,0
0.692629442,0.400123388,6,1,0
0.499580875,0.999979734,6,0,1
0.553270519,0.910219461,6,1,1
0.515199874,0.382459273,6,1,0
0.999930263,0.302789921,6,1,0
0.799947965,0.333343976,6,1,0
0.499117411,0.223156965,6,0,0
0.557139814,0.687688529,3,1,1
0.999736011,2.21E-05,5,1,0
0.650770591,0.422355921,6,1,0
0.950182796,0.999971807,8,1,1
0.000167906,0.25001195,6,0,0
0.999934316,0.292689672,8,1,0
0.000281968,0.872000176,5,0,1
0.000122587,2.13E-05,5,0,0
0.190688423,0.308360053,3,0,0
0.999921501,0.388286194,5,1,0
0.600178377,0.999228378,3,1,1
0.995534569,0.33334542,3,1,0
0.00010062,0.581648168,3,0,1
0.993778706,0.993581235,5,1,1
0.997086942,0.666662146,8,1,1
0.333443375,2.73E-05,6,0,0
0.002304967,0.040743817,1,0,0
0.999928087,0.483557723,3,1,0
0.999890208,0.924805105,8,1,1
0.978816807,0.562405032,6,1,1
0.29094393,2.09E-05,6,0,0
0.999871224,0.333346473,8,1,0
0.499974687,0.780148383,5,0,1
0.00011037,0.226640746,1,0,0
0.000145934,0.284401153,3,0,0
0.478990307,0.172732301,3,0,0
7.95E-05,0.200186509,3,0,0
0.011911907,0.258400564,5,0,0
0.999909878,0.971642658,3,1,1
0.99942251,0.986071599,6,1,1
0.999800503,0.999981483,6,1,1
0.500303866,0.420187251,6,1,0
0.999665856,0.25058856,8,1,0
0.373357471,0.501408271,5,0,1
0.999930978,0.210418839,5,1,0
0.018506905,0.48538966,5,0,0
0.681466162,0.066845711,3,1,0
0.653429465,0.555502893,5,1,1
0.336539177,0.133908317,3,0,0
0.001389903,2.72E-05,5,0,0
0.00247609,0.66666472,6,0,1
0.400065747,0.968013138,3,0,1
0.50001148,0.500000182,3,1,1
0.735045018,0.495461891,8,1,0
0.500241186,0.999645698,8,1,1
0.999911129,0.904036596,6,1,1
0.999594152,0.998276353,8,1,1
0.999921918,0.99997735,3,1,1
5.94E-05,0.422772749,3,0,0
0.000257318,0.592757722,3,0,1
6.91E-05,0.345926068,3,0,0
0.99993062,0.59060373,3,1,1
0.000124909,0.403968985,3,0,0
0.999933422,0.782783823,5,1,1
0.397787996,0.500401089,8,0,1
0.452225699,0.327485616,6,0,0
0.956239939,0.999984384,8,1,1
0.999910116,0.500002251,6,1,1
0.020496044,0.999904295,10,0,1
0.25008521,0.572139329,3,0,1
0.000290053,0.999981403,3,0,1
0.633164525,0.322280049,6,1,0
0.90849033,0.305644853,6,1,0
0.487127645,0.61486375,6,0,1
0.99027437,0.25161796,6,1,0
0.943202347,0.663509724,5,1,1
0.000123363,0.666576296,8,0,1
0.998422146,0.666660604,3,1,1
0.666655254,0.995454758,5,1,1
0.819374084,0.333128486,5,1,0
0.999933422,0.67337635,6,1,1
0.999642015,0.254102787,5,1,0
0.733332098,0.996696487,6,1,1
0.500198753,0.484665321,3,1,0
0.004808185,0.513058052,3,0,1
0.590300679,0.166685612,5,1,0
0.546646457,0.856495857,6,1,1
0.999834031,0.269550196,5,1,0
0.000128306,0.249986863,3,0,0
0.994422168,2.27E-05,6,1,0
0.52043207,0.799990875,8,1,1
0.999919891,0.999978662,5,1,1
0.999933839,3.49E-05,3,1,0
0.472264379,0.251260305,3,0,0
0.999916553,0.361351288,5,1,0
0.06907617,0.344607508,3,0,0
6.69E-05,0.492625602,5,0,0
0.99899289,0.66664932,3,1,1
0.709560047,0.869083591,3,1,1
0.665863194,0.502205146,8,1,1
0.500014397,0.200019304,5,1,0
0.999876976,0.334914351,5,1,0
0.999919415,0.60799505,5,1,1
9.36E-05,0.500006499,5,0,1
0.999563038,0.397985227,5,1,0
0.999919295,2.18E-05,8,1,0
0.999938488,0.918620497,3,1,1
0.333550099,0.495931404,3,0,0
0.600597574,0.597192977,5,1,1
0.999930382,0.714101074,3,1,1
8.61E-05,0.003424413,3,0,0
0.999892116,0.801516395,8,1,1
0.999531716,0.515959926,8,1,1
0.989371936,0.374987411,8,1,0
0.999908686,0.978878498,6,1,1
0.57980059,2.03E-05,5,1,0
0.999935865,0.701635148,6,1,1
0.99990952,0.999980211,8,1,1
0.499984282,0.747641816,6,0,1
0.652694326,0.000249839,5,1,0
0.999928117,0.508434321,8,1,1
0.499721423,0.499694927,3,0,0
0.666657004,0.599837292,3,1,1
0.50005807,0.333190734,5,1,0
0.999898553,0.999931097,5,1,1
0.999938428,0.99998343,5,1,1
0.999680489,0.999528065,8,1,1
0.999907106,0.57140315,5,1,1
0.710498811,0.166681037,5,1,0
0.001044071,0.503071184,8,0,1
0.99953723,0.37109319,8,1,0
0.789590736,0.321818807,8,1,0
0.999855995,0.999967933,6,1,1
9.44E-05,0.343717637,5,0,0
0.999928355,0.205448084,3,1,0
0.66669172,0.910002246,6,1,1
0.000174061,0.925117254,6,0,1
0.999932766,0.776386741,6,1,1
0.499981566,0.680469397,3,0,1
0.008755969,0.665996011,6,0,1
0.954964399,0.394835726,5,1,0
0.999034405,0.500225844,6,1,1
0.999933481,0.999569337,6,1,1
0.513220863,2.09E-05,6,1,0
7.58E-05,0.001367488,5,0,0
0.999151468,0.500023982,5,1,1
0.796743502,0.490228409,6,1,0
0.999916832,0.625242282,6,1,1
0.999881864,0.401986224,5,1,0
0.999921083,0.399962645,5,1,0
0.999931216,0.999976754,6,1,1
0.999916792,0.499995712,5,1,0
0.999931574,0.333280794,6,1,0
0.999884367,0.500749495,6,1,1
0.56076396,0.999950647,5,1,1
0.999924123,0.314942624,5,1,0
0.504991642,0.699175258,5,1,1
0.96527192,0.012113543,5,1,0
0.529519776,0.209765363,6,1,0
0.999925613,0.372925789,5,1,0
0.004829414,0.999374787,8,0,1
0.51108373,0.714602641,8,1,1
0.999909759,0.324889527,8,1,0
0.671359661,0.381287293,5,1,0
0.999887486,0.989992221,6,1,1
0.999937057,0.333514106,6,1,0
0.999902248,0.999945402,6,1,1
0.99992761,0.577119072,8,1,1
0.999936819,0.400138232,6,1,0
0.979720831,0.376563396,6,1,0
0.948762596,0.001673329,6,1,0
0.966377735,0.99994868,6,1,1
0.999913931,0.605873868,6,1,1
0.333445517,0.565770863,5,0,1
0.667128817,0.447428028,5,1,0
0.998236299,0.249749696,3,1,0
0.500003953,0.199988474,1,1,0
0.004313857,0.372051446,3,0,0
0.183593974,0.396574707,3,0,0
0.000224791,0.414668121,5,0,0
0.999923706,0.428810895,5,1,0
0.517807189,0.143884668,8,1,0
0.995342255,0.330650735,5,1,0
0.058698169,2.10E-05,5,0,0
0.276257759,0.999984741,8,0,1
0.964615941,0.99998039,10,1,1
0.999912858,0.593859926,6,1,1
0.500104524,0.333341614,5,1,0
0.666803741,0.399259729,6,1,0
0.999658843,0.999953707,8,1,1
6.19E-05,0.052957372,6,0,0
0.000162838,0.739914211,6,0,1
0.999906421,0.254806577,5,1,0
0.999480069,0.665653858,6,1,1
0.66684219,0.553164021,8,1,1
0.000302347,0.999976516,3,0,1
0.999537706,0.999583423,3,1,1
0.00020781,0.497840611,5,0,0
0.714605063,0.999984264,8,1,1
0.9999336,0.989537239,3,1,1
0.021660779,3.06E-05,6,0,0
0.744635473,0.270948483,8,1,0
9.39E-05,1.96E-05,6,0,0
0.666644076,0.249955629,6,1,0
0.992080986,0.460002569,8,1,0
0.999905467,0.400003832,8,1,0
0.001034045,0.371125106,5,0,0
0.000138035,0.606560865,5,0,1
0.666635604,0.170660917,3,1,0
0.999921401,0.722222191,6,1,1
0.666705086,0.540464382,6,1,1
0.499992894,0.711694093,5,0,1
0.997988343,0.432674524,3,1,0
0.382663061,0.636342216,6,0,1
0.337621624,0.398971654,5,0,0
0.999923348,0.638061432,6,1,1
0.919028103,0.400000916,6,1,0
0.999897321,0.808367232,3,1,1
0.999771178,0.666662821,5,1,1
9.77E-05,0.121310776,8,0,0
0.739462726,0.200018224,8,1,0
0.931045055,0.250000948,5,1,0
0.63869772,0.295572997,6,1,0
0.666492539,0.999982178,6,1,1
0.237891367,0.250026133,6,0,0
0.366813694,0.164399664,6,0,0
0.00169728,0.756986699,6,0,1
0.244969733,0.999670267,3,0,1
0.102975152,0.002088011,1,0,0
0.000466148,2.49E-05,1,0,0
0.750359181,0.98821636,3,1,1
0.333363337,0.511494131,3,0,1
0.999934554,0.250021255,6,1,0
0.999909163,0.996546388,5,1,1
0.999922872,0.491860693,6,1,0
0.544273164,3.82E-05,3,1,0
0.334404099,0.73063001,6,0,1
0.999929309,0.458209975,5,1,0
0.003073789,0.666653,8,0,1
0.000321422,0.618722598,8,0,1
0.333575909,0.307752805,5,0,0
0.008840643,0.200027731,5,0,0
0.999921123,0.749915623,6,1,1
0.999921083,0.999742329,6,1,1
0.333401124,0.571212872,6,0,1
0.999927044,0.999980092,6,1,1
0.999921083,0.374418504,6,1,0
0.499953481,0.421321927,5,0,0
0.505097962,0.99998343,5,1,1
0.999924064,0.9922885,6,1,1
0.999895295,0.666646192,3,1,1
0.666656063,0.402861693,5,1,0
0.571136365,0.665859818,5,1,1
0.467661399,0.178904297,3,0,0
0.008811343,0.499983805,3,0,0
0.402962737,0.666662097,3,0,1
0.999918461,0.571859002,8,1,1
0.00024208,1.85E-05,6,0,0
0.99992013,0.335078385,8,1,0
9.83E-05,3.18E-05,1,0,0
0.987719536,0.001092946,1,1,0
0.998314381,0.500393154,5,1,1
7.44E-05,0.999970913,3,0,1
0.999721706,0.499938759,3,1,0
0.999802828,0.249846093,6,1,0
0.999420822,0.59883733,6,1,1
0.524028361,0.999968171,5,1,1
0.999524295,0.848639257,8,1,1
0.49998568,0.616509611,5,0,1
0.999933362,0.666659083,8,1,1
0.00024548,0.328363992,3,0,0
0.693030082,0.624531282,8,1,1
0.999170542,0.002126567,5,1,0
0.999915481,0.50000669,8,1,1
0.999421597,0.483547756,8,1,0
0.327758863,0.39995186,3,0,0
0.999931335,0.40039095,6,1,0
0.000306451,0.181571758,3,0,0
0.982667714,0.28627762,8,1,0
0.000787695,2.54E-05,5,0,0
0.999335349,0.248770293,8,1,0
0.999929309,0.500288788,8,1,1
0.008605656,0.192624573,5,0,0
0.499981372,0.666663814,8,0,1
0.999658346,0.399365996,8,1,0
0.368473331,2.85E-05,5,0,0
0.999934673,0.503512456,8,1,1
0.718190253,0.396381466,8,1,0
0.190711494,0.399919101,6,0,0
0.999927163,0.650899277,6,1,1
0.376229167,0.328588116,5,0,0
0.49903341,0.123289735,3,0,0
0.999917269,0.102627182,5,1,0
0.999925911,2.27E-05,6,1,0
0.999911427,0.999972224,5,1,1
8.93E-05,0.000281371,3,0,0
0.500516952,0.653068668,3,1,1
0.674550586,0.492759749,1,1,0
0.250286453,0.203399736,3,0,0
0.666319856,0.389845895,6,1,0
0.999875754,0.999970833,8,1,1
0.999935985,0.998418307,8,1,1
0.000182034,0.24997637,8,0,0
0.042292558,4.10E-05,8,0,0
0.201558833,0.400795764,5,0,0
0.766227886,0.353174206,6,1,0
0.946545839,0.344418981,6,1,0
0.999937892,0.99865967,6,1,1
0.999935746,0.427317516,5,1,0
0.999931455,0.641418275,5,1,1
0.999517679,0.250805033,8,1,0
0.999826372,0.475809671,3,1,0
0.599976942,0.379954144,8,1,0
0.99993372,0.66708786,8,1,1
0.999910951,0.668439775,3,1,1
0.999931216,0.335974612,6,1,0
7.34E-05,2.84E-05,3,0,0
0.000137935,0.243552603,3,0,0
0.999815047,0.500099937,5,1,1
8.72E-05,0.333355726,8,0,0
0.999932766,0.30400259,5,1,0
0.999938607,0.753545446,6,1,1
0.000100475,0.686087616,8,0,1
0.997947276,0.250076284,3,1,0
0.999910474,0.107990529,5,1,0
0.999918699,0.755650594,6,1,1
0.685403865,0.425950037,6,1,0
0.501640659,0.499005556,3,1,0
0.666727299,0.353643027,5,1,0
0.857153177,0.559663558,3,1,1
0.999926329,0.500000183,6,1,1
0.999919415,0.295653357,6,1,0
0.999902129,0.573520455,5,1,1
0.999933362,0.147928567,3,1,0
0.333394319,5.73E-05,5,0,0
0.999876857,0.467457965,6,1,0
0.999927163,0.624314795,6,1,1
0.333360862,0.506607917,5,0,1
0.509541509,0.999983191,6,1,1
0.749583813,0.403789443,6,1,0
8.09E-05,2.95E-05,5,0,0
0.710703179,0.166686455,6,1,0
0.003587408,0.214103867,3,0,0
0.132636614,0.267350084,6,0,0
0.999863595,0.482283111,6,1,0
0.999937654,0.996264279,8,1,1
0.041420393,0.161703073,3,0,0
0.999929905,0.452669466,3,1,0
0.500475557,0.253880186,5,1,0
0.99991709,0.008241054,5,1,0
0.071074703,2.35E-05,3,0,0
0.500078062,0.400117454,5,1,0
0.015809754,1.95E-05,6,0,0
0.999918938,0.999406368,8,1,1
9.49E-05,0.666654402,3,0,1
0.976458311,0.002748016,3,1,0
0.000152801,0.239942357,5,0,0
0.84662953,0.00044288,8,1,0
0.999895811,0.333357726,6,1,0
0.999917269,0.67626832,6,1,1
0.349093407,0.167129298,6,0,0
0.99981159,0.767218886,8,1,1
0.001971184,0.500004882,6,0,1
0.999924779,0.560022038,6,1,1
0.504352281,0.747321109,5,1,1
0.005490438,0.331124182,3,0,0
0.579957962,0.474223998,6,1,0
0.999930322,0.492902677,8,1,0
0.999907494,0.9999547,6,1,1
0.520567495,0.332098436,3,1,0
0.989026964,0.400005606,5,1,0
0.986855447,0.253469909,6,1,0
0.976747672,0.384747913,6,1,0
0.999781668,0.492936868,3,1,0
0.999837995,0.999782264,6,1,1
0.999914527,0.511595128,8,1,1
0.970348259,0.345264316,6,1,0
0.901450068,0.399878624,3,1,0
0.521994533,0.696885899,8,1,1
0.384373128,0.649985397,6,0,1
0.996233881,0.263573646,3,1,0
0.999920726,0.999975324,6,1,1
0.999930859,0.657274112,8,1,1
0.500001578,0.540530086,5,1,1
0.003755635,0.277434797,3,0,0
0.997800171,0.000801884,6,1,0
0.375041617,0.500005421,6,0,1
0.999570638,0.682069622,6,1,1
0.207770696,0.363382499,6,0,0
0.604882048,0.111129882,6,1,0
0.999912262,4.22E-05,8,1,0
0.999935389,0.57221067,8,1,1
0.969452947,0.634848307,6,1,1
0.999885023,0.827271733,3,1,1
0.999753634,0.789284802,5,1,1
0.666653427,0.339586826,3,1,0
0.505215002,0.363652449,3,1,0
0.667544092,0.495352795,6,1,0
0.999859184,0.36297534,6,1,0
0.999916673,0.668518077,6,1,1
0.999884188,0.566350708,8,1,1
0.05296443,0.482434026,6,0,0
0.03985669,0.000163367,5,0,0
0.839829564,0.341096072,6,1,0
5.98E-05,0.41680297,6,0,0
0.666619868,0.000940043,6,1,0
0.964148223,0.425630448,6,1,0
0.43460185,0.33326909,6,0,0
0.334339357,0.599998659,8,0,1
0.976474166,0.486582267,8,1,0
0.998934031,0.374884319,8,1,0
0.000449347,0.653642591,8,0,1
0.499805796,0.337433679,6,0,0
0.999930739,0.79855616,6,1,1
0.703790069,0.290102715,8,1,0
0.000201855,0.307031456,6,0,0
0.125588367,0.090933255,5,0,0
0.007253265,2.38E-05,6,0,0
0.037944155,0.200687398,5,0,0
0.536699198,0.748819217,8,1,1
0.65358563,0.248371148,6,1,0
0.953671783,0.574568755,6,1,1
0.002796046,5.44E-05,5,0,0
0.666697085,0.500018056,5,1,1
0.50002995,0.45783955,3,1,0
0.999933362,0.559176866,3,1,1
0.499009471,0.727788636,3,0,1
0.666028919,0.999921302,3,1,1
0.999925256,0.402014863,6,1,0
8.81E-05,0.499971441,3,0,0
0.014377504,0.99997592,5,0,1
0.999882579,0.999978503,8,1,1
0.999897718,0.999633014,8,1,1
0.034910993,0.333352913,5,0,0
0.99949789,0.439721669,6,1,0
0.999929905,0.666658695,5,1,1
0.999926209,0.70953894,6,1,1
0.99992466,0.180372853,6,1,0
0.749858705,0.665060826,5,1,1
0.990840644,0.500003054,6,1,1
0.999887943,0.467056711,1,1,0
0.576322666,0.426715581,5,1,0
0.999930024,0.499562106,6,1,0
0.603285842,0.761930972,3,1,1
0.571403234,0.62525629,8,1,1
0.500004043,0.999226123,5,1,1
0.999910116,0.999983191,8,1,1
0.501675914,0.999919415,8,1,1
0.999930263,0.400004481,6,1,0
0.666637975,0.333332471,5,1,0
0.9999336,0.293228267,6,1,0
0.744550119,0.573321582,5,1,1
0.500094914,0.721369674,8,1,1
0.002416534,0.666359276,8,0,1
0.999890208,0.999962211,6,1,1
0.255070176,0.347553698,3,0,0
0.000196626,0.335501216,5,0,0
0.66674418,0.809655212,5,1,1
0.999927521,0.426792108,6,1,0
0.999816328,0.17885714,3,1,0
0.999909163,2.20E-05,6,1,0
0.999445975,0.496352518,5,1,0
0.999908447,0.687623139,6,1,1
0.999911427,0.676183801,5,1,1
0.999925494,0.124299236,5,1,0
0.999908328,0.400010491,5,1,0
0.680533947,0.580811401,6,1,1
0.503443224,0.999763802,8,1,1
0.499983148,0.999977469,3,0,1
0.999889314,0.590638092,5,1,1
0.499967141,0.519191917,6,0,1
0.999861389,0.199967354,6,1,0
0.999909997,0.616753415,6,1,1
0.350870384,0.314260352,1,0,0
0.273288996,0.329781288,6,0,0
0.999932289,0.567542696,5,1,1
0.999912381,0.831999958,8,1,1
0.554631353,0.600075405,8,1,1
0.499993308,0.289259125,5,0,0
0.999919772,0.999981682,8,1,1
0.892932594,0.813127398,6,1,1
0.999890208,0.999340236,6,1,1
0.991374299,0.746428747,6,1,1
0.335228345,0.344685532,5,0,0
0.001497142,0.682989003,5,0,1
0.346787227,0.788307726,5,0,1
0.49995805,0.500877585,6,0,1
0.999908626,0.999981642,8,1,1
0.999936938,0.597490028,6,1,1
0.999930203,0.799985919,3,1,1
0.506542834,0.510789052,8,1,1
0.999925226,0.793938648,8,1,1
0.20003341,0.605128843,3,0,1
0.999923289,0.599561169,6,1,1
0.999933183,0.741077856,5,1,1
0.654285729,0.66666633,8,1,1
0.999933958,0.500001289,6,1,1
0.71907568,0.234134224,6,1,0
0.500308606,0.449810053,6,1,0
0.999935389,0.665048082,8,1,1
0.999938011,0.52395372,6,1,1
7.35E-05,0.403951461,3,0,0
0.9999336,0.499925409,6,1,0
0.999927759,0.999984384,5,1,1
0.499196158,0.207453195,3,0,0
0.499999651,0.333332156,5,0,0
0.000714971,9.36E-05,3,0,0
9.21E-05,2.12E-05,6,0,0
0.999927759,0.834196148,5,1,1
0.999616742,0.151623383,3,1,0
0.445110747,0.654173279,5,0,1
0.000165711,0.049787104,5,0,0
0.499990994,0.002224258,5,0,0
0.359622474,0.999982119,5,0,1
0.001673188,2.28E-05,5,0,0
0.994214118,0.628774295,5,1,1
0.999928355,0.998857379,6,1,1
0.999907374,0.250030863,1,1,0
0.999935071,0.999972184,1,1,1
9.05E-05,0.16668282,3,0,0
0.884990305,0.325217865,3,1,0
0.999931097,0.493960538,3,1,0
0.593872219,0.382719734,5,1,0
0.999918044,0.222212128,5,1,0
0.999929547,0.499080114,5,1,0
0.255594999,0.749090525,6,0,1
0.66731826,0.998850852,6,1,1
0.500203899,0.331789289,3,1,0
0.666139591,0.298178546,5,1,0
0.999920845,0.99996829,6,1,1
0.033625653,0.367287849,8,0,0
0.999925971,0.999980688,6,1,1
0.66671136,0.667104879,10,1,1
0.022939889,0.939340264,6,0,1
0.749962688,0.856892818,8,1,1
0.500003454,0.999982357,8,1,1
0.999920845,0.656759098,8,1,1
5.97E-05,0.74494092,6,0,1
0.671245889,0.889047642,6,1,1
0.977870226,0.200077046,6,1,0
0.506859647,0.00894244,8,1,0
0.999918342,0.333340552,8,1,0
0.006185335,0.400015618,6,0,0
7.57E-05,0.200008842,6,0,0
0.000107261,0.35791625,5,0,0
0.999922355,0.56615892,3,1,1
0.95350641,0.361368207,6,1,0
7.20E-05,0.195338932,3,0,0
0.66606668,0.40081402,5,1,0
0.514972491,0.200425116,6,1,0
0.974069774,0.331884842,3,1,0
0.999933004,0.71570049,6,1,1
0.999937177,0.66684589,3,1,1
0.999931276,0.830684461,6,1,1
0.332353696,0.149505712,5,0,0
0.999923706,0.831599938,5,1,1
0.999740859,0.404505026,3,1,0
0.999713242,5.33E-05,1,1,0
0.999938726,0.571364214,8,1,1
0.834086672,0.665334333,6,1,1
0.05719296,0.555596862,8,0,1
0.333504706,0.722341334,8,0,1
0.999940991,0.99998337,6,1,1
0.781739033,0.251574098,5,1,0
0.548740353,0.645727708,3,1,1
0.001818003,0.639049027,5,0,1
0.008396996,0.749265013,5,0,1
0.999928474,0.390739984,5,1,0
0.001690713,0.329080548,5,0,0
0.600538015,0.126832616,5,1,0
0.000134929,0.250674538,1,0,0
0.645624092,0.624895929,8,1,1
0.504655798,0.429688988,5,1,0
0.666663994,0.595875718,6,1,1
0.500000694,0.335476962,3,1,0
0.499886357,0.67463457,6,0,1
0.793190837,0.500005543,8,1,1
0.999917924,0.800363866,10,1,1
8.44E-05,0.999927958,8,0,1
0.000568892,0.616734636,8,0,1
0.999925494,0.502972709,5,1,1
0.999922991,0.424291188,3,1,0
0.508750734,0.584728246,3,1,1
0.500001414,0.393016027,5,1,0
7.90E-05,0.500927045,5,0,1
0.999930382,0.513342869,8,1,1
0.614902467,0.001340127,8,1,0
0.001318297,3.33E-05,8,0,0
0.999922991,0.500016634,8,1,1
0.999926448,0.399990177,8,1,0
0.665375211,0.499972088,6,1,0
0.095811956,0.403281099,6,0,0
0.480891215,0.999978423,6,0,1
0.000347892,2.25E-05,6,0,0
0.999929726,0.665033094,6,1,1
0.994128585,0.282675158,5,1,0
0.500462437,0.410134604,1,1,0
0.999926686,0.666656142,5,1,1
0.99992016,0.484030829,6,1,0
0.000497331,0.502566337,8,0,1
0.999847054,0.999696493,6,1,1
0.500222078,2.11E-05,6,1,0
0.999932051,0.999981701,8,1,1
0.705475516,0.504079937,5,1,1
0.797732521,0.331587954,6,1,0
0.999933362,0.50000327,6,1,1
0.99992466,0.999974012,5,1,1
0.999857455,0.666657999,3,1,1
0.66606462,0.199946396,3,1,0
0.795766314,0.452730746,6,1,0
0.00100385,0.331561943,3,0,0
0.999928355,0.669506134,6,1,1
0.499963487,0.635665577,5,0,1
0.499835576,0.470933226,6,0,0
0.999697804,0.000389461,5,1,0
0.994926304,0.968457028,8,1,1
