clarity_average,contribution_average,evidence_average,motivation_average,originality_average,relatedwork_average,relevance_average,clarity_num,contribution_num,evidence_num,motivation_num,originality_num,relatedwork_num,relevance_num,score_total
0.799989856,0,0.666632623,0.880741179,0.586646143,0.993799984,0.999899864,5,0,3,4,7,1,1,8
7.79E-05,0.993040562,5.79E-05,0.500492902,0.253998455,0,0,3,1,4,2,4,0,0,8
0.999953032,0.998308972,0.500579448,0.999920726,0.978460759,0.9999578,0.000307119,2,4,8,1,2,1,1,8
0.267375439,0.993036449,0.402389121,0.000159637,0.498496196,0,0.013416855,1,1,5,1,2,0,2,6
0.311113935,0.500197346,0.394405495,0.999935389,0.500155536,0,0.000330893,3,4,5,1,2,0,1,6
0.284264994,0.499443924,0.107704858,0.499959786,0.531444667,0,0.000612346,7,10,11,2,6,0,1,6
0.002556923,0.666641664,0.45180919,0.749962416,0.333339295,0,0.502004516,1,3,10,4,3,0,2,6
0.199997312,0.667199557,0.490601126,0.999928772,0.998507619,0.992738307,0,5,6,9,2,3,1,0,8
0.271676186,0.550901301,0.204110836,0.999869555,0.679535717,0,0.999833465,3,6,9,2,2,0,1,5
0.457861029,0,0.100103188,0.999927878,0.565920419,0.296629632,0.499988286,3,0,10,1,17,3,2,5
0.301281058,0.996555924,0.182077679,0.999923885,0.480948635,0.500734263,0.63140849,6,2,11,2,8,2,3,3
0.285713266,0.555272896,0.277311125,0.800177135,0.500193607,0.56991899,0,7,6,10,5,8,2,0,6
0.000169288,0.618679309,0.231068911,0.997917116,0.023769169,0.502067763,0.000290656,3,12,6,1,3,2,1,6
0.391361671,0.742567873,0.432716033,0.333399291,0.003256026,5.47E-05,0.999837538,6,7,9,3,2,2,3,6
0.999985456,0,0.538110916,0.9081738,0.01547392,0.999969602,0,1,0,5,1,3,1,0,5
0,0.999945641,0.400001358,0.999923825,0.999979337,8.37E-05,0,0,1,5,2,3,1,0,6
0.296730966,0.599602412,0.095304551,0.999912858,0.570979868,0.333799002,0.999848604,6,5,10,1,7,3,1,3
0.463043795,0.664810432,0.293055912,0.668507107,0.500764305,0.000250496,0.99989748,4,6,8,3,6,1,1,5
0.056048362,0.999493808,0.000761264,0.500550362,0.265029799,0.097918689,0.965192616,6,2,3,2,11,1,1,5
0.333333768,0,0.200074937,0.500013641,0.999981403,0.959867507,0,3,0,5,2,2,2,0,8
2.03E-05,0.252937801,0.282819542,0.666580814,0.144284717,0.500010442,0.999906301,5,4,4,3,7,2,1,5
1.44E-05,0.607138221,0.166681587,0.525610235,0.496937069,0,0.002433669,6,5,6,2,4,0,1,6
1.57E-05,0.914055516,0.256618736,0.663595319,0.499976598,0,0,3,9,10,3,4,0,0,6
0.105340381,0.598919058,0.11712585,0.999908447,0.666661771,0,0.999667168,9,5,10,1,3,0,1,6
0.500013577,0.500347398,0.253345179,0.999921799,0.999979138,0,0,2,2,4,1,2,0,0,8
0.998729408,0.533529843,0.010372815,0.333355838,0.333302873,0,0,1,3,6,3,3,0,0,6
0.22669003,0.654895344,0.286919734,0.500062384,0.570912684,4.53E-05,0.000833026,9,3,7,2,3,1,1,6
0.999887198,0.499948583,9.47E-05,0.059205811,0.499614914,0.000253017,0,2,2,2,1,2,1,0,8
5.70E-05,0.744896465,0.323264628,0.000140401,0.259409564,0.043736117,0.487841336,2,4,6,1,8,6,4,3
0.571827004,0.181036294,0.999972343,0.665677106,0.307230457,5.19E-05,0,4,1,1,3,8,1,0,3
0.000192726,0.499980008,0.415322646,0.999920726,0.623065552,0,0,1,2,5,2,8,0,0,5
2.12E-05,0.757635166,0.15565089,0.999934316,0.999982715,0.000729472,0,5,3,13,1,1,2,0,6
0.127701021,0.440305638,0.120907144,0.167545069,0.250291189,4.48E-05,0.279778516,14,18,35,6,16,1,3,8
0,0,0.655876484,0.999928594,0.999766926,0,0,0,0,3,2,3,0,0,3
1.45E-05,0,0.323416262,0.99985373,0.799910546,0.11003793,0,1,0,7,1,5,1,0,8
9.74E-05,0,0.004475648,8.09E-05,0.463759391,0,0,1,0,4,1,2,0,0,5
0.260752629,0.611180022,0.001502057,0.977175593,0.333596578,0,0,3,5,5,1,3,0,0,5
0.10073393,0.643923339,0.092272605,0.331783656,0.227607586,4.67E-05,0,10,3,15,3,9,3,0,3
0.302635795,0.652364974,0.16184719,0.665336017,0.356210328,0.083681514,0.115927929,22,17,38,3,12,12,3,8
0.111349606,0.324038804,0.173289946,0.000255938,0.355371812,0.192632799,0.000366458,9,11,16,1,9,5,1,8
0.384070807,0.723068843,0.137387014,0.750925851,0.432351495,0.449021564,0,13,18,13,4,18,2,0,6
1.13E-05,0.565239839,0.666644176,0.999884605,0.499996775,0.99995625,0.999854565,1,2,3,1,4,1,1,5
5.48E-05,0.287685746,0.1634242,0.491658908,0.217040378,0.108704557,0,3,9,6,2,14,3,0,3
0.200025265,0.291388013,0.238770837,0.500062036,0.271592657,0.498915921,0.947255552,5,7,20,2,15,2,1,8
0.461529235,0.747507661,0.177406348,0.00328459,0.250631737,0.266118798,0.999719282,6,8,9,1,4,2,3,6
0.213180157,0.710536064,0.25824948,0.999591529,0.742315822,0.006468612,0.500278659,7,8,19,1,14,2,2,3
0.062926235,0.997521738,0.001459547,0.000255915,0.987117082,4.07E-05,0,7,3,5,1,2,1,0,3
0.991948962,0.999940515,0.55398554,0.500895323,0.999980927,0,0.919091284,1,2,7,2,3,0,1,6
1.05E-05,0.086535582,2.10E-05,0.999920845,0.9999789,0,0,1,2,3,1,1,0,0,8
0.121705197,0.792299751,0.185144014,0.002305997,0.448618503,0,0.996900201,1,5,14,5,2,0,1,5
0.211319276,0.699777002,0.136752547,0.663931224,0.352268436,0,0,12,8,29,3,2,0,0,5
0.001533325,0.820555018,0.18252044,0.500058888,0.445808321,4.83E-05,0,3,6,22,2,9,2,0,3
0.054534207,0.000250279,0.022062462,0.000104099,0.215734809,0,0.001429453,4,1,3,3,5,0,1,5
0.00011191,0.650478705,0.202727223,0.666517708,0.444577584,5.13E-05,0,5,5,10,3,9,1,0,6
0.666657234,0.676265353,0.250601509,0.495182082,0.600357982,0.999968767,0.999907613,3,3,8,6,5,1,1,6
0.246864648,0.999632359,0.055092391,8.63E-05,0.25117521,0,0,4,1,5,1,4,0,0,6
0.142989467,0.471937141,0.207793821,0.700173983,0.169378055,0.000443857,0,7,13,18,7,6,2,0,6
0.166673696,0.856712177,0.046178082,0.66664146,0.479907014,0.518500207,0.000306008,6,7,3,3,9,2,1,3
0.209189504,0.283352759,0.259002259,0.999925613,0.411155983,4.64E-05,0,5,7,14,5,11,1,0,5
2.58E-05,0.261821764,0.13114892,0.50693074,0.267069133,4.86E-05,0.178147711,3,4,17,2,8,1,3,3
2.01E-05,0.499602376,0.325718764,0.47413123,0.249997287,0.000147293,0,5,4,3,2,4,1,0,3
1.80E-05,0.999954224,0.499996884,0.666647054,0.531513736,0,0,5,1,2,3,4,0,0,3
0.000347834,0.614777002,0.0084944,0.383755478,0.596941152,7.23E-05,0.999910235,5,8,5,3,5,1,1,3
0.00940514,0.333304066,0.166992203,8.48E-05,0.413960291,3.88E-05,0,8,6,6,1,7,1,0,3
1.44E-05,0,8.88E-05,0.31891212,0.005850392,5.89E-05,0,5,0,7,3,7,2,0,5
0,0.332634056,0.172448363,0.999931693,0.59774715,0.333352768,0,0,3,9,1,5,3,0,3
0.501426307,0.666597918,0.500115399,0.5029339,0.374997389,0,0.999843478,4,3,2,2,8,0,1,5
0.499628115,0.777745996,0.08237931,0.49996687,0.326711387,0.133079739,0,2,7,10,2,6,3,0,5
0.199689007,3.84E-05,0.497292597,0.64294529,0.017847383,0.0029757,0,5,3,7,1,6,1,0,3
0.489677027,0.374946049,0.42136734,0.082977414,1.98E-05,0.800891519,0,4,3,9,1,1,2,0,3
0.329063453,0.999355227,3.55E-05,0.416945038,0.524412301,0.007191575,0,9,2,3,3,4,1,0,8
0.00184283,0.606259836,0.410625525,7.14E-05,0.239206477,0.213235501,0.500801473,3,5,6,1,9,3,2,6
0.666662122,0,0.333340168,0.83106631,0.782021508,0.999968767,0,3,0,3,1,5,1,0,6
0.247352502,0.171618725,4.88E-05,0.854899267,0.236643359,0.000389626,0.025229393,13,6,7,3,11,1,1,5
0,0.383334179,0.004670602,0.760775894,0.383583256,3.21E-05,0.005976544,0,8,8,5,10,1,1,3
0.333596624,0.999937594,1.99E-05,0.999937177,0.948535353,0,0,3,2,1,1,2,0,0,6
0.000199761,0.753878441,0.258423451,0.999916673,0.500232128,0,0.500303002,5,8,15,2,4,0,6,6
0.168487868,0,0.33061196,0.998555005,0.269718671,0.000130778,0,5,0,6,1,4,3,0,3
3.58E-05,0.999922276,0.660685742,0.974111259,0.313983398,0,0,3,1,3,1,3,0,0,8
0.000466024,0.663542898,3.16E-05,0.897391379,0.000331857,4.07E-05,0.000375898,3,3,6,1,3,2,3,5
0.20009373,0.998978853,0.370859344,0.998293221,0.649571715,0,0,5,3,8,1,3,0,0,8
0.111371026,0.354931253,0.280027971,0.999355704,0.169894588,4.68E-05,0.500105201,9,15,20,2,14,6,2,6
0.001277381,0.998685688,0.59846251,0.030466355,0.665704929,0.999958992,0.999914646,1,2,5,1,6,1,1,8
1.47E-05,0.946576148,0.342961589,0.999866933,0.586357027,0.999967813,0,1,2,9,2,7,1,0,8
0.250139015,0.999464363,0.058736461,7.30E-05,2.31E-05,0.999964237,0,4,2,8,1,1,2,0,5
3.97E-05,0.39147946,0.034319977,0.999939442,0.27825743,0.000103019,0.000341257,5,6,20,1,8,1,1,5
0.999749362,0.999932647,0.999955575,0.99992764,0.993346035,0,0,1,2,3,1,2,0,0,8
0.400216395,0.712819471,0.399904117,0.999922395,0.66716197,0,0.648682991,5,7,5,1,9,0,3,6
0,0.333519553,0.377195572,0.000221933,0.419417249,0,0,0,3,7,1,4,0,0,5
0.333137016,0.752727304,0.334325178,0.500018597,0.335494596,0.000147522,0,6,5,3,2,6,2,0,8
0.170636798,0.550734105,0.242520128,0.319663337,0.499987611,8.29E-05,0.002210448,6,13,13,2,2,1,2,3
0.999828339,0.996807953,0.335585826,0.999926805,0.749299377,0.964782894,0,1,3,6,2,4,1,0,6
1.94E-05,0.992970884,0.18440624,0.000945824,0.004753113,0,0,2,1,5,2,2,0,0,3
0.400005925,0.437432934,0.421096978,0.000169928,0.58567583,0.99994266,0,5,7,7,4,10,1,0,8
1.75E-05,0.445685693,0.003016522,0.400289184,0.328980015,5.76E-05,0,1,7,1,5,6,4,0,5
0.200075599,0.833196638,0.099883894,0.333358034,0.250775515,0.000146408,0,5,6,10,3,8,3,0,5
0.333335564,0.333347671,0.137212464,0.86616528,0.286070889,0,0,3,3,8,2,7,0,0,5
0.062725082,0.598734224,0.023759678,0.012184279,0.351760101,0.332993641,0.002807952,16,8,6,4,8,3,1,3
6.78E-05,0.497781503,0.165033742,0.500009991,0.300039413,0,0.671135411,6,10,12,2,10,0,2,3
0.501155379,0.334201856,0.333462802,0.585598528,0.111403094,0.085639612,0.002871868,4,3,6,2,9,2,2,8
3.57E-05,0.291778147,0.473150832,0.241573885,0.994116902,0,0,1,1,7,1,1,0,0,5
0.136376129,0.232394554,0.16649333,0.999923468,0.499890975,0.017825658,0.000286234,12,2,12,1,2,1,1,8
4.38E-05,0.999931455,0.615381072,0.999934793,0.484479134,0.997382343,0.51219009,1,3,7,1,2,1,2,5
4.43E-05,0.650519292,0.495397207,0.50105688,0.500003045,6.92E-05,0.000414034,9,6,6,2,2,1,1,8
0.500003372,0.7974483,0.999971549,0.999932369,0.714282716,0,0.000361281,4,5,3,3,7,0,1,8
0,0.67923092,0.244907032,0.549102543,0.572470602,0.274306618,0,0,4,8,3,13,2,0,6
0.224998294,0.520862137,0.137246199,0.749946037,0.805300491,0.499713063,0,5,4,12,4,5,2,0,8
0.142867006,0.497124404,0.284644761,0.010229175,0.338803892,0,0,7,6,7,4,8,0,0,6
6.41E-05,0.66590073,0.058596701,0.919940814,0.202603495,0,0,2,9,11,4,10,0,0,3
0,0.744578355,0.200322085,0.000302905,0.528938555,0,0.000363591,0,4,5,2,6,0,1,5
0.499994755,0.666929809,0.648818031,0.999928832,0.566844672,0,0.999887526,2,3,4,1,2,0,2,8
1.66E-05,0.991035243,3.02E-05,0.000280012,0.499998829,4.76E-05,0,5,3,9,2,2,1,0,3
0.477458479,0.746566373,0.570731523,0.500024755,0.999972502,0,0,2,4,3,2,3,0,0,8
8.71E-05,0.000595447,0.276323286,0.999644279,0.498098574,0,0,1,2,4,1,6,0,0,5
0.27429754,0.599774625,0.199970617,0.949449897,0.4974532,0,0,5,5,5,1,10,0,0,6
0.291443681,0.999319375,0.102571804,0.999848127,0.999519378,0,0,10,4,5,1,2,0,0,6
0.499999799,0,0.332902843,0.999931812,0.999922276,0,0,4,0,6,1,1,0,0,6
0.999982953,0.999879777,0.666634048,0.996746778,0.749827246,0,0,1,2,3,1,4,0,0,6
0.069487649,0.713812423,0.280255884,0.001123504,3.94E-05,0.5004494,0.397362113,13,7,14,1,2,4,1,6
1.96E-05,0.750057327,0.202561593,0.500271387,2.60E-05,0,0.999904513,1,4,4,2,1,0,1,8
0.561852525,0.997855222,0.548098726,0.999869496,0.587761942,0.499936645,0.000479022,6,5,13,2,7,2,2,8
0.117662373,0.48223788,0.055613548,0.999836832,0.328365232,0,0,10,7,18,2,6,0,0,5
1.11E-05,3.54E-05,0.332526499,0.999826252,0.333130077,0.000101455,0.000389914,1,1,3,1,3,2,1,6
0.718995191,0.499644782,0.499199304,0.002120959,0.499967168,0.000104092,0,5,4,10,1,2,3,0,5
0.249927019,0,9.93E-05,0.99965176,0.20070118,0,0,4,0,4,2,5,0,0,3
0.001483119,0.810211351,0.500066596,0.999854326,0.499986201,0,0.504063176,3,3,2,1,4,0,2,8
1.08E-05,0.550451845,0.166683627,0.999904633,0.500002514,0,0.999898076,1,2,6,1,2,0,1,5
0.50000679,0.001061155,0.502280183,0.999738961,0.20174074,0,0,2,2,2,2,5,0,0,8
0.500037741,0,0.2775155,0.999924183,0.666516685,0,0,2,0,8,1,3,0,0,3
0.006550311,0.708462199,0.13623365,0.999932051,0.383936201,0,0.999504477,6,3,12,1,4,0,2,6
0.999979496,0,0.250133774,0.999920249,0.641348855,0,0,1,0,4,2,11,0,0,6
0.015877505,0.607350698,0.176997485,0.653627001,0.325185852,6.77E-05,0,9,5,13,3,9,3,0,6
0.045332251,0.500004734,0.665254252,0.50064202,0.761619495,0.999882579,0.999894977,4,2,3,2,6,1,1,6
0.156262982,0.666644677,0.396454709,0.741310332,0.557693009,0.999851108,0,6,3,8,4,7,1,0,6
0.287361748,0.621358192,0.080917604,0.333243691,0.341598238,0,0.044996955,9,8,14,3,14,0,1,6
0.499972252,0.730200251,0.519877234,0.8442506,0.799049085,0,0,4,6,10,3,5,0,0,8
0.999660254,0.998526076,0.395946289,0.999863625,0.496302903,0.521377581,0.000301986,1,3,7,1,4,3,1,8
0.304386271,0.799924175,0.15485601,0.999918938,0.170105925,3.88E-05,0.999907494,9,5,13,1,6,1,1,8
0.199988262,0.407965418,0.125023477,0.999929984,0.48928436,0.000121639,0,5,5,8,3,12,1,0,5
1.21E-05,0.857289613,0.469807041,0.653927341,0.35448528,0,0,1,7,5,2,5,0,0,6
0.66659436,0.006944777,0.077958162,0.999853164,0.333669998,0.794148743,0,3,4,6,2,3,1,0,5
0.333160005,0.66647238,0.285595949,0.500059173,0.823718596,0,0.00034301,3,3,14,2,7,0,1,6
0.300950291,0.991895556,0.00131257,0.507259717,0.500334676,0,0,3,3,5,2,4,0,0,5
0.142874236,0.999176472,0.015139882,0.999547064,0.375422878,0.003747864,0.000291652,7,2,3,2,11,1,1,5
6.59E-05,0.448706528,0.000755177,0.001008939,0.442171631,6.47E-05,0.079882085,3,6,5,3,6,1,1,3
0.152921599,0.897213519,0.279255338,0.999932289,0.999976476,0.333352472,0.665730166,14,12,18,1,3,3,3,6
0.988347739,0.863122834,0.236398699,0.999917388,0.506879053,0,0,2,8,17,1,4,0,0,6
0.444214283,0.500044736,0.191993729,0.605629951,0.57577206,0.086192667,0.665236081,9,2,11,5,5,1,3,6
0.332366375,0.871126002,0.225319089,0.93516171,0.999983907,0,0.997909963,6,5,8,1,1,0,1,8
0.44459773,0.749953202,0.334520591,0.998977542,0.4999967,0.000392121,0.500114195,9,4,6,4,4,2,2,8
0,0.752236043,0.004058659,0.999921679,3.78E-05,0,0,0,6,6,1,4,0,0,1
0.333362785,0.798733695,0.178020421,0.054380722,0.500421839,0.272558957,0,3,15,17,3,8,1,0,3
0.250012863,0.336020609,0.149898902,0.501571327,2.56E-05,0.046560202,0,4,6,7,2,4,1,0,3
0.186386639,0.639855823,0.397153028,0.522516891,0.985551238,0,0,8,7,10,2,3,0,0,6
0.331433272,0.0003922,0.186861363,0.003864813,0.491974691,0.0001621,0.000325395,3,5,5,1,4,2,1,3
0.39216459,0.400006433,0.380520329,0.999936461,0.69799868,0,0,8,5,9,2,8,0,0,5
0.200009065,0.499959662,0.599946157,0.999892374,0.999983609,5.85E-05,0,5,2,5,3,2,1,0,6
0,0.99990654,0.588029298,0.999933004,0.997757912,0,0,0,2,6,2,2,0,0,8
1.29E-05,0.196289842,0.805190225,0.999923885,0.999976695,0,0,1,5,3,2,2,0,0,6
2.96E-05,0.500211154,0.03668809,9.02E-05,0.499999792,0.999957442,0,2,2,5,2,2,1,0,5
0.118617366,0.33066185,0.456092547,0.290946906,0.397830927,5.72E-05,0.000422732,17,3,11,9,5,1,1,6
0.927906394,0.339739382,2.50E-05,0.999926567,0.250020883,9.57E-05,0.999910116,1,1,4,1,4,2,1,3
0.115583854,0,0.087143223,0.999919891,0.49812101,0.003031499,0,5,0,14,1,6,1,0,6
0.000133268,0.81579117,0.182365379,0.334545959,0.151611279,0,0,2,3,20,3,5,0,0,6
1.42E-05,0.992542962,0.334129213,0.000199491,0.209513586,7.82E-05,0,4,3,6,1,6,3,0,5
1.23E-05,0.620713322,0.392462392,0.713121677,2.06E-05,0,0,1,8,5,4,1,0,0,3
0.333300863,0.499994993,0.333348527,0.418420337,0.486808567,0,0,3,2,3,4,2,0,0,6
0.090916111,0.642790638,0.287863106,0.000187835,0.333487935,0.994135261,0,11,5,8,1,6,1,0,3
0.151701076,0.038247161,2.04E-05,0.249940957,0.389255661,0.002240914,0.999907494,13,3,7,4,5,2,1,5
0.333477416,0.287232056,0.002829657,0.999933243,0.282574018,5.24E-05,0.619476858,3,4,7,2,6,2,3,3
0,0.495748839,0.385256205,0.552932322,0.499265753,0.499703784,0,0,4,4,2,2,2,0,5
0.002726106,0.603501563,0.001172259,0.00025301,2.43E-05,0.27950869,0.035805874,3,5,2,1,4,4,1,6
0.999984384,0.999610722,0.069658549,0.999928832,1.97E-05,0,0.000335397,1,2,8,1,1,0,1,8
0.000536193,0.568014164,0.269930331,0.999889255,0.820207752,0.999962211,0,2,8,11,2,6,1,0,6
0.400022713,0.998234272,0.477726643,0.998986701,0.499780033,0.999963522,0,5,2,10,3,2,1,0,5
0.666638072,0.82064186,0.324790892,0.750035208,0.600619853,0,0.001265022,3,5,8,4,13,0,1,8
0.000205592,0.999564618,0.002077065,0.503138787,0.200023767,0.000301901,0,1,2,3,2,5,1,0,3
0.666654327,0.330334919,0.421136029,0.999923408,0.585868768,3.67E-05,0.000295047,3,6,7,2,8,1,1,5
0.752985522,0.993168354,0.200001737,0.460202187,0.200020108,0,0,4,1,5,1,5,0,0,5
0.146779889,0.671555225,0.500161276,0.154016435,0.672918851,0.999970436,0.000305444,2,5,4,1,3,1,1,8
0.999965906,0.333346128,0.666684541,0.999936581,0.42785254,0,0,1,3,3,1,7,0,0,5
0.249398476,0.599655533,0.301777856,0.999936104,0.99865371,0,0.999909163,8,5,10,1,2,0,1,8
0.36707729,0.666591078,0.227275816,0.666026338,0.41129216,0.500010879,0,4,3,15,3,11,2,0,6
0.499980939,0.000577676,0.399999697,0.997298568,0.382670779,0,0,2,4,10,2,8,0,0,6
0.200758029,0.752148209,0.192125985,0.475864979,0.331992331,0.359916474,0.969097733,15,9,30,3,19,3,1,6
0.15960521,0.468998982,0.064374831,0.799579237,0.620121933,0.14402742,0.425775112,6,9,14,5,11,6,5,5
0.096801908,0.678395584,0.125207874,0.334606251,0.515882595,0.400040911,0.500232536,10,3,8,3,11,5,4,5
0.361089712,0.023852106,0.001242994,0.999917984,0.166682702,0,0,2,2,4,1,6,0,0,3
0.49999231,0.999950945,0.999971724,0.999371111,0.400726687,0.000173834,0,4,2,5,3,6,1,0,8
0.500297591,0,0.544523871,0.999897838,0.666665268,0,0,6,0,6,1,3,0,0,8
0.200109233,0.999775469,0.121225072,0.332937754,0.25019013,0.000403342,0,5,3,17,2,4,2,0,6
0.249997412,0.836405902,0.038992624,6.79E-05,0.999973238,6.60E-05,0.250213939,4,7,8,1,2,1,4,6
0.599946364,0.333093037,0.401579868,0.555071706,0.60036627,0.999896765,0.999895453,5,3,5,4,5,1,1,6
0.000215358,0.666702541,0.219061008,0.995902658,0.333346773,0,0.650471389,2,6,10,2,6,0,1,3
0.999971569,0,0.617322979,0.975110143,0.761418539,0,0,2,0,9,2,4,0,0,6
0.413700684,0.999539435,0.340086607,0.000161032,0.66273062,0,0,6,2,13,2,3,0,0,5
0.076955902,0.694008415,0.033466601,0.333418402,0.946586382,0.999973297,0.000990883,13,3,9,3,5,1,1,5
0.109448518,0.664425189,0.0733678,0.392292574,0.598911802,0,0.002388138,10,3,11,5,5,0,1,5
0.297868408,0.631054453,0.33159981,0.462920496,0.735485992,0,0.999883056,5,6,6,2,5,0,1,8
0.333341859,0.999931892,2.13E-05,0.999931574,0.999979973,3.95E-05,0,3,3,3,2,2,2,0,6
0.001633716,0.399925061,0.133739294,0.000432391,0.29988372,6.06E-05,0,7,5,8,4,11,2,0,5
0.137717559,0.568511417,0.000234305,0.999935031,0.559626628,0,0.000398348,8,7,5,2,7,0,1,5
0.33336085,0.99412744,0.284195664,0.500033218,0.537557905,0,0,3,5,11,2,7,0,0,3
0.206375188,0.586835091,0.209194642,0.143244111,0.617257944,0.5842002,0.499854092,23,6,19,7,8,5,4,5
0.355956826,0.685618528,0.047249067,0.00036166,0.453873047,0,0.820527613,3,3,3,1,10,0,1,8
0.426301847,6.44E-05,0.222233989,0.666605443,0.02110571,0,0.000296004,4,1,9,3,3,0,2,6
0.337418576,5.77E-05,0.371123381,0.999656558,0.285852511,0.990267813,0,3,2,2,2,7,1,0,8
0.011574835,0.945798039,2.39E-05,0.000298215,0.403051089,0,0,2,1,3,1,5,0,0,6
0.254312973,0.999750048,0.000209403,0.999022812,0.66919226,0,0,4,2,4,2,3,0,0,8
1.35E-05,0.405638181,0.492587975,0.520531652,0.371374334,0,0.008908646,3,5,6,4,6,0,1,5
0.002177355,0.999842763,0.619039419,0.998428524,0.88094306,0.554875996,0,1,1,4,1,2,2,0,5
2.54E-05,0.599233092,0.143728701,0.333403702,0.0689471,0.962998509,0.000346027,8,5,7,3,4,1,1,6
0,4.32E-05,0.199969225,0.002034255,0.114728386,0,0,0,2,5,2,5,0,0,5
0.250306503,0.001925157,0.310850124,0.331326173,0.799903984,0,0.500130188,4,1,10,3,5,0,2,3
2.30E-05,0.265015245,0.429485462,0.750040049,0.428763531,5.12E-05,0.000321274,12,15,19,4,7,1,1,6
0.162218395,0.268607134,0.101782316,0.500002271,0.35675289,0,0,17,9,10,2,6,0,0,8
2.46E-05,0.726871465,0.33392875,0.011742044,0.487997995,0.000178726,0.723549187,7,4,9,1,4,2,1,8
0.111124971,0.141327626,0.66495475,0.237996283,0.333216545,0,0,9,4,3,3,3,0,0,5
0.142985558,0.514537729,0.001890267,0.866847396,0.500002713,0,0,7,2,3,1,2,0,0,8
0.398550249,0.666638733,0.310309114,0.000115272,1.92E-05,0.333356875,0,5,3,5,1,1,3,0,6
1.48E-05,0.700678436,0.111678198,8.28E-05,5.87E-05,0,0,2,4,9,1,3,0,0,6
0.090266627,0.669685125,0.333292059,0.990949482,0.99998486,0,0,17,2,3,2,2,0,0,6
0.600060581,0.499940468,0.555939697,0.999789655,0.798126027,0,0,5,2,4,2,5,0,0,8
1.06E-05,0.764778703,2.09E-05,0.501893709,0.00252404,0.001779928,0,1,2,3,2,1,2,0,6
1.02E-05,0.987928987,0.237997666,0.885945529,0.462248424,4.22E-05,0,1,2,8,2,13,1,0,3
1.34E-05,0.873919497,0.212447004,0.666197636,0.55608592,0.445768863,0,2,8,19,6,8,1,0,3
0,0.300024931,0.001599368,0.682499468,4.45E-05,0,0,0,7,3,1,7,0,0,3
0.250246356,0.997582242,0.287644948,0.994207799,0.516240502,0.999888301,0.999735534,4,4,7,2,2,1,1,5
0.282979466,0.531835039,0.017534182,0.998832256,0.341241942,0.498578346,0.503398646,7,16,15,2,8,4,2,6
0.265049893,0.400271137,0.418651299,0.999914765,0.666981075,0.003018937,0.500168281,3,5,8,2,3,1,4,5
0.203870824,0.553424202,0.2764173,0.499889831,0.287534144,7.87E-05,0.059925035,11,11,18,2,7,1,2,6
4.72E-05,0,0.414693793,0.010253325,0.250140138,0.666882142,0,3,0,4,4,4,2,0,1
1.11E-05,0.499962909,0.153873556,0.000133403,0.250001027,4.81E-05,0,1,2,9,1,4,1,0,1
0.198338764,0.339314651,0.567414717,0.501808416,0.545955113,0,0.845018387,6,6,7,4,9,0,1,5
1.99E-05,3.64E-05,0.664508469,0.500005317,0.1999951,0,0,2,1,3,2,5,0,0,5
1.45E-05,0.333345802,0.146154665,0.666675798,0.319262441,0,0.000344422,5,9,6,3,11,0,1,5
2.27E-05,0.251164847,0.000228337,0.971443534,2.30E-05,0,0,1,4,5,1,3,0,0,5
0.399999135,0.934366286,0.221680584,0.999892751,0.664435381,0,0.425234439,5,1,7,3,6,0,3,5
1.89E-05,0.333333437,0.03973216,0.000155534,2.27E-05,0,0,2,3,9,1,1,0,0,3
0.237094263,0.501157253,0.118982368,0.086556023,0.050963324,0.000131981,0,8,8,14,7,7,2,0,3
0.08446235,0.734456065,0.067146427,0.999423722,0.649526012,5.17E-05,0.999582827,12,15,15,3,6,1,1,3
5.11E-05,0.799674252,0.00105359,0.005002699,0.666686313,0,0.586395498,3,5,6,1,3,0,3,6
1.44E-05,0.979807305,0.002717759,0.938694537,0.749994569,0.078887601,0.999895692,3,5,8,1,4,4,1,8
0.010273117,0.092014018,0.177947721,0.055218536,2.06E-05,0,0,3,3,4,1,3,0,0,6
0.578294426,0.406392006,0.168887355,8.15E-05,3.77E-05,0,0,3,6,6,1,3,0,0,5
5.31E-05,0.320751087,0.329138727,0.999888062,0.325694215,4.07E-05,0,4,3,3,1,3,1,0,3
0.316790985,0.999920487,0.389442537,0.999862075,0.472536937,0,0,3,2,11,2,6,0,0,6
0.201539806,0.369737019,0.202785532,0.425633656,0.142505875,0.00058338,0.500085903,5,9,7,3,7,9,2,5
0,0.963438675,0.394711543,0.999929786,0.288488022,0,0,0,4,7,1,7,0,0,5
0.666655085,0,0.500032966,0.999926209,0.666624219,0,0,3,0,4,1,3,0,0,8
0.755377842,0.99806428,0.296424532,0.999894381,0.006295795,0,0.536787748,4,3,12,1,2,0,1,8
4.39E-05,0.500058576,0.498649769,0.333355348,0.999834299,4.68E-05,0.999907017,5,6,4,3,3,2,1,8
0.333342104,6.09E-05,0.560101785,0.333414469,0.283868137,0,0.000348786,6,3,4,3,7,0,1,3
0.006692978,0.524552732,0.047156786,0.33168608,0.480010572,0.35236811,0.500619939,14,6,18,3,2,3,2,3
